Año,Trimestre,Provincia,Mbps (Media de bajada),Mbps Anterior,Tasa Crecimiento (%),Tasa de Crecimiento Nacional
2016,2,San Juan,3.4883718294284334,3.485523490760477,0.08171910691484321,3.739131486651722
2016,3,San Juan,3.4890674462877342,3.4883718294284334,0.019941018140111483,6.436662227260549
2016,4,San Juan,3.491135554044867,3.4890674462877342,0.059273940357139246,4.256204195940437
2017,1,San Juan,3.492435161246428,3.491135554044867,0.03722591636567167,
2017,2,San Juan,3.492033809523809,3.492435161246428,-0.011492030748994221,4.873665540955408
2017,3,San Juan,3.4497842064911834,3.492033809523809,-1.2098852799591582,9.374415462028418
2017,4,San Juan,5.832260073010133,3.4497842064911834,69.0615912159385,39.68830573502551
2018,1,San Juan,5.850581035549749,5.832260073010133,0.31413143978952146,
2018,2,San Juan,5.845597830692315,5.850581035549749,-0.08517452928444162,2.5246675897889332
2018,3,San Juan,5.738204725877363,5.845597830692315,-1.8371620478419486,8.324331698442114
2018,4,San Juan,5.715266539357845,5.738204725877363,-0.3997450006632648,5.580367094907888
2019,1,San Juan,5.839263189429536,5.715266539357845,2.1695689819152806,
2019,2,San Juan,6.118522013069041,5.839263189429536,4.782432553220598,18.259854430743484
2019,3,San Juan,6.038229508650902,6.118522013069041,-1.312285944982074,16.888360796658546
2019,4,San Juan,6.040171698468491,6.038229508650902,0.03216488897625232,18.884175455077578
2020,1,San Juan,6.036984591484099,6.040171698468491,-0.05276517197681189,
2020,2,San Juan,6.308614963196474,6.036984591484099,4.4994378832031865,6.276316256840573
2020,3,San Juan,6.027864793582682,6.308614963196474,-4.45026636197718,7.858649402260917
2020,4,San Juan,6.412867397953183,6.027864793582682,6.387047778184699,4.8531219884997805
2021,1,San Juan,6.910089995382067,6.412867397953183,7.753514404298836,
2021,2,San Juan,6.993162601626016,6.910089995382067,1.2021928267137796,11.610982484911398
2021,3,San Juan,7.041300820394967,6.993162601626016,0.6883612109599373,5.347604194672346
2021,4,San Juan,11.05274930815778,7.041300820394967,56.97027566474288,9.657630996904675
2022,1,San Juan,11.99,11.05274930815778,8.479796887734135,
2022,2,San Juan,14.44,11.99,20.433694745621345,7.445952921123078
2022,3,San Juan,15.84,14.44,9.695290858725764,6.3322533795106635
2022,4,San Juan,16.39,15.84,3.4722222222222268,72.73424530878985
2023,1,San Juan,18.7,16.39,14.093959731543615,
2023,2,San Juan,20.39,18.7,9.03743315508022,6.70950615695859
2023,3,San Juan,24.45,20.39,19.91172143207454,3.3764198552336637
2023,4,San Juan,24.78,24.45,1.34969325153375,8.394332752049946
2024,1,San Juan,30.58,24.78,23.405972558514918,
2014,2,San Luis,3.5041044810417468,3.5028153221310823,0.036803507810402855,
2014,3,San Luis,3.503113190184049,3.5041044810417468,-0.028289420679693505,1.4460894989660875
2014,4,San Luis,3.503621206358865,3.503113190184049,0.01450184870530591,7.521960205964795
2015,1,San Luis,3.5009942704654264,3.503621206358865,-0.07497773699596318,
2015,2,San Luis,3.5027709531013613,3.5009942704654264,0.05074794468882965,4.155101136979908
2015,3,San Luis,3.502753871598256,3.5027709531013613,-0.00048765686749187905,4.288346523025755
2015,4,San Luis,3.502937425860024,3.502753871598256,0.005240284316183103,4.050179325947438
2016,1,San Luis,3.5029004392386534,3.502937425860024,-0.0010558744526087687,
2016,2,San Luis,3.501983369175627,3.5029004392386534,-0.02618030626144913,3.739131486651722
2016,3,San Luis,3.5030237740401677,3.501983369175627,0.02970901785823228,6.436662227260549
2016,4,San Luis,3.502824149975052,3.5030237740401677,-0.005698621476543182,4.256204195940437
2017,1,San Luis,3.502824149975052,3.502824149975052,0.0,
2017,2,San Luis,3.502824149975052,3.502824149975052,0.0,4.873665540955408
2017,3,San Luis,3.50338739319684,3.502824149975052,0.016079688778899908,9.374415462028418
2017,4,San Luis,5.732208801354054,3.50338739319684,63.61903946121743,39.68830573502551
2018,1,San Luis,5.89436270457927,5.732208801354054,2.8288205968162177,
2018,2,San Luis,5.900575184880855,5.89436270457927,0.10539698035140099,2.5246675897889332
2018,3,San Luis,8.814987579354126,5.900575184880855,49.39200506996198,8.324331698442114
2018,4,San Luis,8.818992791900516,8.814987579354126,0.04543639466686561,5.580367094907888
2019,1,San Luis,8.708555188754593,8.818992791900516,-1.2522700239346034,
2019,2,San Luis,19.875972848399364,8.708555188754593,128.23502197086975,18.259854430743484
2019,3,San Luis,19.743826982349614,19.875972848399364,-0.6648523172056577,16.888360796658546
2019,4,San Luis,20.690353422143115,19.743826982349614,4.794037349697542,18.884175455077578
2020,1,San Luis,20.989379744282655,20.690353422143115,1.4452451151439358,
2020,2,San Luis,21.02062693689071,20.989379744282655,0.14887144350498346,6.276316256840573
2020,3,San Luis,20.84992813378867,21.02062693689071,-0.8120538155903863,7.858649402260917
2020,4,San Luis,21.252954082189127,20.84992813378867,1.9329848324384786,4.8531219884997805
2021,1,San Luis,21.594379804710776,21.252954082189127,1.6064859557936844,
2021,2,San Luis,21.66188998963924,21.594379804710776,0.3126284965763872,11.610982484911398
2021,3,San Luis,21.69870707116376,21.66188998963924,0.16996246191874698,5.347604194672346
2021,4,San Luis,20.90972444801464,21.69870707116376,-3.6360812677066354,9.657630996904675
2022,1,San Luis,20.95,20.90972444801464,0.19261636893155737,
2022,2,San Luis,19.32,20.95,-7.780429594272071,7.445952921123078
2022,3,San Luis,19.33,19.32,0.051759834368519726,6.3322533795106635
2022,4,San Luis,30.67,19.33,58.665287118468726,72.73424530878985
2023,1,San Luis,55.85,30.67,82.0997717639387,
2023,2,San Luis,103.84,55.85,85.9265890778872,6.70950615695859
2023,3,San Luis,104.97,103.84,1.0882126348227998,3.3764198552336637
2023,4,San Luis,174.59,104.97,66.32371153662952,8.394332752049946
2024,1,San Luis,179.49,174.59,2.8065754052351255,
2014,2,Santa Cruz,3.3181516601634398,3.315991479820628,0.06514432729871145,
2014,3,Santa Cruz,3.3073222601557406,3.3181516601634398,-0.3263684459548105,1.4460894989660875
2014,4,Santa Cruz,3.3330261837139634,3.3073222601557406,0.7771823105321594,7.521960205964795
2015,1,Santa Cruz,3.474217030667377,3.3330261837139634,4.236115745004012,
2015,2,Santa Cruz,3.47332349743749,3.474217030667377,-0.025718981341683836,4.155101136979908
2015,3,Santa Cruz,3.4806877443585877,3.47332349743749,0.2120230645527498,4.288346523025755
2015,4,Santa Cruz,3.4809679619106126,3.4806877443585877,0.008050637477580887,4.050179325947438
2016,1,Santa Cruz,3.48315808971074,3.4809679619106126,0.06291720648084914,
2016,2,Santa Cruz,3.5021150276004565,3.48315808971074,0.5442456931746842,3.739131486651722
2016,3,Santa Cruz,3.53583356483625,3.5021150276004565,0.962804961289249,6.436662227260549
2016,4,Santa Cruz,3.5639164089588604,3.53583356483625,0.7942354640753849,4.256204195940437
2017,1,Santa Cruz,3.591930075636318,3.5639164089588604,0.7860360194486571,
2017,2,Santa Cruz,3.60311348968991,3.591930075636318,0.31134832299347126,4.873665540955408
2017,3,Santa Cruz,3.610470505758638,3.60311348968991,0.20418496641251005,9.374415462028418
2017,4,Santa Cruz,5.206584828874508,3.610470505758638,44.207931364349754,39.68830573502551
2018,1,Santa Cruz,5.189289950855788,5.206584828874508,-0.33217317276396385,
2018,2,Santa Cruz,5.189289950855788,5.189289950855788,0.0,2.5246675897889332
2018,3,Santa Cruz,5.369715716600383,5.189289950855788,3.4768873478507336,8.324331698442114
2018,4,Santa Cruz,5.119507364772868,5.369715716600383,-4.659620081078029,5.580367094907888
2019,1,Santa Cruz,5.779992970397563,5.119507364772868,12.901350824680332,
2019,2,Santa Cruz,6.008047317560813,5.779992970397563,3.9455817391342483,18.259854430743484
2019,3,Santa Cruz,5.017746940956451,6.008047317560813,-16.482899089523322,16.888360796658546
2019,4,Santa Cruz,5.207925064069708,5.017746940956451,3.7901098909744206,18.884175455077578
2020,1,Santa Cruz,6.417170627364028,5.207925064069708,23.219334925479142,
2020,2,Santa Cruz,6.593202418178028,6.417170627364028,2.7431371399627014,6.276316256840573
2020,3,Santa Cruz,6.649363712026633,6.593202418178028,0.8518060008860615,7.858649402260917
2020,4,Santa Cruz,7.492108628119051,6.649363712026633,12.67406856641266,4.8531219884997805
2021,1,Santa Cruz,7.501531847531764,7.492108628119051,0.12577526408714945,
2021,2,Santa Cruz,7.629667005202396,7.501531847531764,1.7081198917097564,11.610982484911398
2021,3,Santa Cruz,7.692326941812981,7.629667005202396,0.8212669906544953,5.347604194672346
2021,4,Santa Cruz,8.990650984477549,7.692326941812981,16.87817031810364,9.657630996904675
2022,1,Santa Cruz,10.89,8.990650984477549,21.12582302217823,
2022,2,Santa Cruz,11.81,10.89,8.448117539026628,7.445952921123078
2022,3,Santa Cruz,12.6,11.81,6.689246401354778,6.3322533795106635
2022,4,Santa Cruz,14.33,12.6,13.730158730158735,72.73424530878985
2023,1,Santa Cruz,14.98,14.33,4.535938590369856,
2023,2,Santa Cruz,15.48,14.98,3.337783711615487,6.70950615695859
2023,3,Santa Cruz,15.67,15.48,1.2273901808785497,3.3764198552336637
2023,4,Santa Cruz,36.77,15.67,134.65220165922145,8.394332752049946
2024,1,Santa Cruz,31.6,36.77,-14.060375305955947,
2014,2,Santa Fe,3.3116910410979234,3.1474068452786788,5.219668250568941,
2014,3,Santa Fe,3.375592912249111,3.3116910410979234,1.9295843228782072,1.4460894989660875
2014,4,Santa Fe,3.780707860716513,3.375592912249111,12.001297520128979,7.521960205964795
2015,1,Santa Fe,4.063283068408137,3.780707860716513,7.474134953079151,
2015,2,Santa Fe,4.303196181656382,4.063283068408137,5.904415449505842,4.155101136979908
2015,3,Santa Fe,4.559895452402629,4.303196181656382,5.965316474310463,4.288346523025755
2015,4,Santa Fe,4.809873774553555,4.559895452402629,5.482106437752017,4.050179325947438
2016,1,Santa Fe,4.898136028952046,4.809873774553555,1.8350222591170466,
2016,2,Santa Fe,5.1385985309185065,4.898136028952046,4.909265494978652,3.739131486651722
2016,3,Santa Fe,5.6772637615647845,5.1385985309185065,10.482726513954642,6.436662227260549
2016,4,Santa Fe,6.040233328940666,5.6772637615647845,6.393389185705867,4.256204195940437
2017,1,Santa Fe,6.284036486892411,6.040233328940666,4.0363201994798406,
2017,2,Santa Fe,6.838749250446204,6.284036486892411,8.827331997687208,4.873665540955408
2017,3,Santa Fe,7.792215148399743,6.838749250446204,13.942109339530592,9.374415462028418
2017,4,Santa Fe,10.297494601847182,7.792215148399743,32.15105596721028,39.68830573502551
2018,1,Santa Fe,11.173305005746002,10.297494601847182,8.505082427930725,
2018,2,Santa Fe,11.74888462281756,11.173305005746002,5.15138194809467,2.5246675897889332
2018,3,Santa Fe,12.357326043488577,11.74888462281756,5.178716450150174,8.324331698442114
2018,4,Santa Fe,13.179234899969485,12.357326043488577,6.6511869443955876,5.580367094907888
2019,1,Santa Fe,12.986963477266004,13.179234899969485,-1.458896697439744,
2019,2,Santa Fe,15.074549058890282,12.986963477266004,16.074470258414507,18.259854430743484
2019,3,Santa Fe,18.165529686687883,15.074549058890282,20.504630790097707,16.888360796658546
2019,4,Santa Fe,20.54719701980728,18.165529686687883,13.11091597215984,18.884175455077578
2020,1,Santa Fe,22.42405677003625,20.54719701980728,9.134383382899836,
2020,2,Santa Fe,23.925791608984092,22.42405677003625,6.69698107861781,6.276316256840573
2020,3,Santa Fe,25.690941341268072,23.925791608984092,7.377602217437895,7.858649402260917
2020,4,Santa Fe,27.294352446215623,25.690941341268072,6.241153578798402,4.8531219884997805
2021,1,Santa Fe,28.130630073152936,27.294352446215623,3.0639218445838745,
2021,2,Santa Fe,30.7018831645519,28.130630073152936,9.140403484431355,11.610982484911398
2021,3,Santa Fe,33.13229624738131,30.7018831645519,7.916169408251615,5.347604194672346
2021,4,Santa Fe,36.024023837275145,33.13229624738131,8.727821242158509,9.657630996904675
2022,1,Santa Fe,38.89,36.024023837275145,7.955735804725244,
2022,2,Santa Fe,42.01,38.89,8.022627924916424,7.445952921123078
2022,3,Santa Fe,45.15,42.01,7.47441085455844,6.3322533795106635
2022,4,Santa Fe,90.3,45.15,100.0,72.73424530878985
2023,1,Santa Fe,92.22,90.3,2.1262458471760817,
2023,2,Santa Fe,94.87,92.22,2.8735632183908106,6.70950615695859
2023,3,Santa Fe,97.39,94.87,2.6562664699061833,3.3764198552336637
2023,4,Santa Fe,99.81,97.39,2.4848547078755536,8.394332752049946
2024,1,Santa Fe,100.2,99.81,0.39074241058010273,
2014,2,Santiago Del Estero,3.0697509211495944,2.949471721499205,4.077991281409952,
2014,3,Santiago Del Estero,3.0995465103889184,3.0697509211495944,0.9706191155133146,1.4460894989660875
2014,4,Santiago Del Estero,3.4582244726597287,3.0995465103889184,11.571949672915373,7.521960205964795
2015,1,Santiago Del Estero,3.571104125126239,3.4582244726597287,3.264092697247456,
2015,2,Santiago Del Estero,3.728811295360471,3.571104125126239,4.41620195626911,4.155101136979908
2015,3,Santiago Del Estero,3.911237321691457,3.728811295360471,4.892337312911684,4.288346523025755
2015,4,Santiago Del Estero,4.094101691450764,3.911237321691457,4.675358581417552,4.050179325947438
2016,1,Santiago Del Estero,4.174011564306923,4.094101691450764,1.951829213793716,
2016,2,Santiago Del Estero,4.309815179590645,4.174011564306923,3.2535514861773382,3.739131486651722
2016,3,Santiago Del Estero,4.670123087013555,4.309815179590645,8.360170736071625,6.436662227260549
2016,4,Santiago Del Estero,4.866794431448622,4.670123087013555,4.211266828961345,4.256204195940437
2017,1,Santiago Del Estero,4.948965833284994,4.866794431448622,1.688409136523017,
2017,2,Santiago Del Estero,5.05794740805446,4.948965833284994,2.202108045210057,4.873665540955408
2017,3,Santiago Del Estero,5.178558078335373,5.05794740805446,2.3845773898093094,9.374415462028418
2017,4,Santiago Del Estero,6.165600214985038,5.178558078335373,19.06017315474323,39.68830573502551
2018,1,Santiago Del Estero,6.248210722163038,6.165600214985038,1.3398615592561633,
2018,2,Santiago Del Estero,5.911001646998384,6.248210722163038,-5.396890248412059,2.5246675897889332
2018,3,Santiago Del Estero,5.779842512369051,5.911001646998384,-2.218898631096415,8.324331698442114
2018,4,Santiago Del Estero,6.309255243851745,5.779842512369051,9.15963939068814,5.580367094907888
2019,1,Santiago Del Estero,6.415070737969083,6.309255243851745,1.6771471438004226,
2019,2,Santiago Del Estero,7.103112882966522,6.415070737969083,10.725402308116452,18.259854430743484
2019,3,Santiago Del Estero,9.38941313142636,7.103112882966522,32.187299936376554,16.888360796658546
2019,4,Santiago Del Estero,9.792201844355846,9.38941313142636,4.289817769135664,18.884175455077578
2020,1,Santiago Del Estero,10.00053908049476,9.792201844355846,2.127583146777118,
2020,2,Santiago Del Estero,10.411619106122004,10.00053908049476,4.110578662994505,6.276316256840573
2020,3,Santiago Del Estero,10.87901727065974,10.411619106122004,4.489197691288061,7.858649402260917
2020,4,Santiago Del Estero,11.280765527511996,10.87901727065974,3.692872681944856,4.8531219884997805
2021,1,Santiago Del Estero,11.584174516498134,11.280765527511996,2.689613468573317,
2021,2,Santiago Del Estero,12.718797838683304,11.584174516498134,9.79459797130339,11.610982484911398
2021,3,Santiago Del Estero,13.352723533519551,12.718797838683304,4.984163620465824,5.347604194672346
2021,4,Santiago Del Estero,13.84088684951507,13.352723533519551,3.655908210561492,9.657630996904675
2022,1,Santiago Del Estero,14.5,13.84088684951507,4.762073107389239,
2022,2,Santiago Del Estero,16.34,14.5,12.689655172413792,7.445952921123078
2022,3,Santiago Del Estero,17.69,16.34,8.261933904528773,6.3322533795106635
2022,4,Santiago Del Estero,34.4,17.69,94.46014697569247,72.73424530878985
2023,1,Santiago Del Estero,36.27,34.4,5.436046511627921,
2023,2,Santiago Del Estero,37.62,36.27,3.722084367245641,6.70950615695859
2023,3,Santiago Del Estero,41.46,37.62,10.207336523126006,3.3764198552336637
2023,4,Santiago Del Estero,44.22,41.46,6.657018813314032,8.394332752049946
2024,1,Santiago Del Estero,44.9,44.22,1.537765716870194,
2014,2,Tierra Del Fuego,3.470095986812908,3.446887937323564,0.6733044389996803,
2014,3,Tierra Del Fuego,3.470981711419659,3.470095986812908,0.025524498749221566,1.4460894989660875
2014,4,Tierra Del Fuego,3.4747244698924056,3.470981711419659,0.10782996811630925,7.521960205964795
2015,1,Tierra Del Fuego,3.453878085751408,3.4747244698924056,-0.5999435155686713,
2015,2,Tierra Del Fuego,3.47751587628866,3.453878085751408,0.6843840445546443,4.155101136979908
2015,3,Tierra Del Fuego,3.477721056932716,3.47751587628866,0.005900207255845039,4.288346523025755
2015,4,Tierra Del Fuego,3.4748248642417257,3.477721056932716,-0.08327846436151189,4.050179325947438
2016,1,Tierra Del Fuego,3.475082632716791,3.4748248642417257,0.007418171710405383,
2016,2,Tierra Del Fuego,3.478692463211772,3.475082632716791,0.10387754411926221,3.739131486651722
2016,3,Tierra Del Fuego,3.47654537746248,3.478692463211772,-0.061721056747559414,6.436662227260549
2016,4,Tierra Del Fuego,3.476761467376085,3.47654537746248,0.006215650599754955,4.256204195940437
2017,1,Tierra Del Fuego,3.476761467376085,3.476761467376085,0.0,
2017,2,Tierra Del Fuego,3.476761467376085,3.476761467376085,0.0,4.873665540955408
2017,3,Tierra Del Fuego,3.475358271865121,3.476761467376085,-0.0403592689383756,9.374415462028418
2017,4,Tierra Del Fuego,5.203225704536838,3.475358271865121,49.71767793437948,39.68830573502551
2018,1,Tierra Del Fuego,5.768082036032884,5.203225704536838,10.855887550746289,
2018,2,Tierra Del Fuego,5.942745057375916,5.768082036032884,3.028095305370519,2.5246675897889332
2018,3,Tierra Del Fuego,5.98788374717833,5.942745057375916,0.7595595868005393,8.324331698442114
2018,4,Tierra Del Fuego,7.436562008214025,5.98788374717833,24.193493431103366,5.580367094907888
2019,1,Tierra Del Fuego,6.341101450612301,7.436562008214025,-14.730739236649104,
2019,2,Tierra Del Fuego,6.34,6.341101450612301,-0.017370020348675137,18.259854430743484
2019,3,Tierra Del Fuego,6.690701380143412,6.34,5.531567510148451,16.888360796658546
2019,4,Tierra Del Fuego,7.27,6.690701380143412,8.658264462016252,18.884175455077578
2020,1,Tierra Del Fuego,7.410865837696335,7.27,1.9376318802797141,
2020,2,Tierra Del Fuego,8.128329395457266,7.410865837696335,9.681237975075184,6.276316256840573
2020,3,Tierra Del Fuego,8.506676055475614,8.128329395457266,4.654666926143485,7.858649402260917
2020,4,Tierra Del Fuego,8.486806949337868,8.506676055475614,-0.23357073912502152,4.8531219884997805
2021,1,Tierra Del Fuego,8.734752396277898,8.486806949337868,2.9215398490874587,
2021,2,Tierra Del Fuego,8.591921426483484,8.734752396277898,-1.635203418648451,11.610982484911398
2021,3,Tierra Del Fuego,9.52,8.591921426483484,10.801758156863881,5.347604194672346
2021,4,Tierra Del Fuego,10.696704944050463,9.52,12.360346050950248,9.657630996904675
2022,1,Tierra Del Fuego,10.73,10.696704944050463,0.31126460086249363,
2022,2,Tierra Del Fuego,10.97,10.73,2.2367194780987902,7.445952921123078
2022,3,Tierra Del Fuego,11.01,10.97,0.36463081130354735,6.3322533795106635
2022,4,Tierra Del Fuego,13.48,11.01,22.434150772025436,72.73424530878985
2023,1,Tierra Del Fuego,14.58,13.48,8.160237388724033,
2023,2,Tierra Del Fuego,16.92,14.58,16.049382716049394,6.70950615695859
2023,3,Tierra Del Fuego,17.17,16.92,1.4775413711583922,3.3764198552336637
2023,4,Tierra Del Fuego,17.92,17.17,4.36808386721025,8.394332752049946
2024,1,Tierra Del Fuego,21.54,17.92,20.20089285714284,
2014,2,Tucumán,3.34994476711167,3.208341823551126,4.413586561166731,
2014,3,Tucumán,3.349897526769352,3.34994476711167,-0.0014101827224657928,1.4460894989660875
2014,4,Tucumán,3.860612310244953,3.349897526769352,15.245683767769917,7.521960205964795
2015,1,Tucumán,4.071078040242438,3.860612310244953,5.451615264215197,
2015,2,Tucumán,4.306812767469965,4.071078040242438,5.790474289544415,4.155101136979908
2015,3,Tucumán,4.572318667230303,4.306812767469965,6.164788536101366,4.288346523025755
2015,4,Tucumán,4.882297946330778,4.572318667230303,6.779476708876143,4.050179325947438
2016,1,Tucumán,5.004036640679885,4.882297946330778,2.493471223742063,
2016,2,Tucumán,5.200979761760874,5.004036640679885,3.9356850323588106,3.739131486651722
2016,3,Tucumán,5.544683260191403,5.200979761760874,6.6084375285890795,6.436662227260549
2016,4,Tucumán,5.7277669342021085,5.544683260191403,3.3019681272900296,4.256204195940437
2017,1,Tucumán,5.8755073256955805,5.7277669342021085,2.579371562960647,
2017,2,Tucumán,6.093280445624717,5.8755073256955805,3.706456444650161,4.873665540955408
2017,3,Tucumán,6.385176801555399,6.093280445624717,4.790463175550683,9.374415462028418
2017,4,Tucumán,9.106021307187058,6.385176801555399,42.611889853525646,39.68830573502551
2018,1,Tucumán,9.355631684806106,9.106021307187058,2.7411574078136534,
2018,2,Tucumán,13.506545729627105,9.355631684806106,44.368078871277476,2.5246675897889332
2018,3,Tucumán,15.255950362488306,13.506545729627105,12.952272682302615,8.324331698442114
2018,4,Tucumán,16.58323444553027,15.255950362488306,8.700107508906957,5.580367094907888
2019,1,Tucumán,16.573299964579572,16.58323444553027,-0.05990677502225779,
2019,2,Tucumán,18.52931788592033,16.573299964579572,11.802223609788982,18.259854430743484
2019,3,Tucumán,19.323994794580525,18.52931788592033,4.28875425179054,16.888360796658546
2019,4,Tucumán,29.87038932431276,19.323994794580525,54.576678589718966,18.884175455077578
2020,1,Tucumán,32.24553094303289,29.87038932431276,7.95149200411292,
2020,2,Tucumán,32.70453443718797,32.24553094303289,1.4234639056369802,6.276316256840573
2020,3,Tucumán,34.835801698615526,32.70453443718797,6.516733224014708,7.858649402260917
2020,4,Tucumán,36.44224682915296,34.835801698615526,4.611477423243213,4.8531219884997805
2021,1,Tucumán,37.97961958190828,36.44224682915296,4.218655232655583,
2021,2,Tucumán,40.30992032851357,37.97961958190828,6.135661105240073,11.610982484911398
2021,3,Tucumán,42.10118530571482,40.30992032851357,4.4437323681192815,5.347604194672346
2021,4,Tucumán,45.14812243339947,42.10118530571482,7.23717659148912,9.657630996904675
2022,1,Tucumán,47.24,45.14812243339947,4.6333655838875165,
2022,2,Tucumán,50.09,47.24,6.033022861981374,7.445952921123078
2022,3,Tucumán,53.36,50.09,6.528249151527242,6.3322533795106635
2022,4,Tucumán,88.33,53.36,65.5359820089955,72.73424530878985
2023,1,Tucumán,95.79,88.33,8.445601720819662,
2023,2,Tucumán,96.69,95.79,0.9395552771687978,6.70950615695859
2023,3,Tucumán,98.85,96.69,2.2339435308718554,3.3764198552336637
2023,4,Tucumán,101.55,98.85,2.731411229135056,8.394332752049946
2024,1,Tucumán,103.36,101.55,1.7823732151649456,
